OG0000529_01	GO:0050321,GO:0000226,GO:0035556,GO:0005737,GO:0004674
OG0009190_00	GO:0005886
OG0009363_00	GO:0016671,GO:0033743,GO:0030091,GO:0006979,GO:0005737
OG0007066_00	GO:0031902,GO:0005789,GO:0140284,GO:0005765,GO:0099044
OG0002137_00	GO:0016460
OG0000450_02	GO:0006508,GO:0004252
OG0007668_00	GO:0005886
OG0002783_00	GO:0005634,GO:0000978,GO:0000981,GO:0006357
OG0000441_01	GO:0015918,GO:0032934
OG0005302_00	GO:0005634,GO:0032436,GO:0031461,GO:1990756,GO:0016567,GO:0031625
OG0007708_00	GO:0005763,GO:0003735
OG0001243_00	GO:0005829,GO:0004672,GO:0030490,GO:0030688,GO:0005634
OG0000759_01	GO:0006457,GO:0030544
OG0008033_00	GO:0005886,GO:0071880,GO:0004930,GO:0043410
OG0005654_00	GO:0070628,GO:0080129,GO:0005783,GO:0043248
OG0008118_00	GO:0017183,GO:0090560
OG0007612_00	GO:0036503,GO:0005789
OG0008262_00	GO:0005739
OG0004476_00	GO:0006013,GO:0005829,GO:0004615,GO:0006487,GO:0009298
OG0000151_04	GO:0005737,GO:0016020,GO:0006508,GO:0042277,GO:0070006,GO:0005615,GO:0043171,GO:0008270
OG0006931_00	GO:0005840,GO:0006412,GO:0003735
OG0000848_01	GO:0008017,GO:0048487
OG0005771_00	GO:0005794,GO:0006468,GO:0004674,GO:0016773
OG0000210_03	GO:0005615,GO:0016020,GO:0005886,GO:0008241,GO:0008237,GO:0006508
OG0000169_02	GO:0003677,GO:0005634
OG0001959_00	GO:0030641,GO:0033176,GO:0001671
OG0007261_00	GO:0005737
OG0006855_00	GO:0003924
OG0007989_00	GO:0006777,GO:1990133
OG0008900_00	GO:0012506,GO:0005737,GO:0001786,GO:0005634,GO:0032509,GO:0005886,GO:0005544
OG0008764_00	GO:0005802
OG0001741_00	GO:0005829,GO:1990904,GO:0046540,GO:0071007,GO:0000398,GO:0003924,GO:0030623
OG0008438_00	GO:0005634,GO:0006357,GO:0000981
OG0009194_00	GO:0006032,GO:0004568,GO:0005576,GO:0008061
OG0007574_00	GO:0005829,GO:0004843,GO:0016579,GO:0005634
OG0002847_00	GO:0030374,GO:0005634,GO:0003713,GO:0006357
OG0005918_00	GO:0005634,GO:0045747
OG0003905_00	GO:0005743,GO:0006508,GO:0006515,GO:0004176,GO:0007005
OG0009367_00	GO:0006810,GO:0016020,GO:0005794,GO:0042147
OG0007062_00	GO:0034247,GO:0005684
OG0004666_00	GO:0042761,GO:0019367,GO:0034626,GO:0034625,GO:0030148,GO:0016020,GO:0009922,GO:0005789
OG0002457_00	GO:0032040,GO:0030515,GO:0031428
OG0003249_00	GO:0005762,GO:0004045,GO:0070126,GO:0016150
OG0000936_00	GO:0006120,GO:0005747,GO:0016651
OG0009513_00	GO:0004586,GO:0005737,GO:0033387,GO:0006596
OG0000852_01	GO:0016020
OG0003151_00	GO:0006888,GO:0005802
OG0009189_00	GO:0005886,GO:0016491,GO:0055072,GO:0006826
OG0002535_00	GO:0003682,GO:0005634,GO:0010369
OG0003613_00	GO:0016460
OG0003864_00	GO:0005634,GO:0035197,GO:0005737,GO:0070920,GO:0003725,GO:0070578,GO:0016442,GO:0030422
OG0007868_00	GO:0032589,GO:0050808
OG0007569_00	GO:0009653
OG0009627_00	GO:0005518,GO:0030199,GO:0005783
OG0002446_00	GO:0004653,GO:0006493,GO:0005794
OG0000260_00	GO:0005634
OG0007633_00	GO:0006004,GO:0005764,GO:0004560,GO:0016139,GO:0005975
OG0005323_00	GO:0005786,GO:0043022,GO:0008312,GO:0006614
OG0001222_00	GO:0005634,GO:0036503,GO:0005737,GO:0060090
OG0007031_00	GO:0004497,GO:0006571,GO:0005506,GO:0009072,GO:0004505
OG0007462_00	GO:0052735
OG0001936_00	GO:0043541,GO:0006488,GO:0004577
OG0004496_00	GO:0000175
OG0005406_00	GO:0005634,GO:0008138,GO:0006470
OG0001617_00	GO:0016020,GO:0016192
OG0007414_00	GO:0003723,GO:0000462,GO:0030686,GO:0032040,GO:0034455
OG0005337_00	GO:0006508,GO:0070004,GO:0016805
OG0001702_00	GO:0004802,GO:0030976
OG0005131_00	GO:0005654,GO:0045892,GO:0045893
OG0007627_00	GO:0006396
OG0002268_00	GO:0043005
OG0002794_00	GO:0016757,GO:0009101
OG0007021_00	GO:0016279,GO:0005737
OG0005844_00	GO:0005886,GO:0006468
OG0008177_00	GO:0016020,GO:1902936
OG0007767_00	GO:0007411,GO:0009888,GO:0009887,GO:0005604
OG0001574_00	GO:0005634,GO:0005737,GO:0019211,GO:0008160,GO:0007052,GO:0003755,GO:0000159
OG0000162_02	GO:0005737,GO:0006629,GO:0000302
OG0008524_00	GO:0005876,GO:0005737,GO:0005739,GO:0008017,GO:0097431
OG0008832_00	GO:0016020
OG0007979_00	GO:0010468,GO:0005634
OG0006958_00	GO:0035267,GO:0000124,GO:0006281,GO:0006355,GO:0005634
OG0006734_00	GO:0000387,GO:0003723,GO:0032797
OG0000127_00	GO:0005615,GO:0004867
OG0009393_00	GO:0005044,GO:0016020,GO:0005737
OG0000742_00	GO:0006357,GO:0005634,GO:0000981
OG0000391_00	GO:0045944,GO:0008134
OG0006151_00	GO:0000226,GO:1990498,GO:0008017,GO:0051225,GO:0070652
OG0006836_00	GO:0005507
OG0008969_00	GO:0016311,GO:0046380,GO:0050124,GO:0016791
OG0002732_00	GO:0005634,GO:0006414,GO:0005737
